ID,score
40984,4.0
40985,3.0
40986,3.0
40987,4.0
40988,3.0
40989,3.0
40990,5.0
40991,2.0
40992,3.0
40993,3.0
40994,3.0
40995,2.0
40996,3.0
40997,2.0
40998,4.0
40999,3.0
41000,2.0
41001,3.0
41002,2.0
41003,3.0
41004,4.0
41005,4.0
41006,2.0
41007,3.0
41008,3.0
41009,5.0
41010,3.0
41011,4.0
41012,4.0
41013,2.0
41014,3.0
41015,3.0
41016,3.0
41017,2.0
41018,3.0
41019,2.0
41020,4.0
41021,2.0
41022,3.0
41023,3.0
41024,3.0
41025,4.0
41026,3.0
41027,3.0
41028,2.0
41029,4.0
41030,2.0
41031,2.0
41032,3.0
41033,3.0
41034,2.0
41035,2.0
41036,4.0
41037,3.0
41038,2.0
41039,3.0
41040,4.0
41041,3.0
41042,3.0
41043,3.0
41044,4.0
41045,3.0
41046,4.0
41047,2.0
41048,3.0
41049,3.0
41050,2.0
41051,4.0
41052,2.0
41053,3.0
41054,3.0
41055,4.0
41056,3.0
41057,4.0
41058,4.0
41059,3.0
41060,4.0
41061,3.0
41062,3.0
41063,3.0
41064,3.0
41065,4.0
41066,4.0
41067,3.0
41068,3.0
41069,3.0
41070,3.0
41071,3.0
41072,3.0
41073,4.0
41074,3.0
41075,3.0
41076,4.0
41077,4.0
41078,4.0
41079,4.0
41080,3.0
41081,2.0
41082,3.0
41083,3.0
41084,3.0
41085,4.0
41086,4.0
41087,3.0
41088,3.0
41089,3.0
41090,3.0
41091,2.0
41092,3.0
41093,3.0
41094,3.0
41095,4.0
41096,3.0
41097,2.0
41098,3.0
41099,2.0
41100,2.0
41101,3.0
41102,2.0
41103,3.0
41104,3.0
41105,3.0
41106,3.0
41107,4.0
41108,3.0
41109,4.0
41110,3.0
41111,3.0
41112,3.0
41113,3.0
41114,3.0
41115,3.0
41116,2.0
41117,3.0
41118,2.0
41119,3.0
41120,3.0
41121,3.0
41122,3.0
41123,2.0
41124,3.0
41125,2.0
41126,3.0
41127,4.0
41128,1.0
41129,3.0
41130,3.0
41131,4.0
41132,3.0
41133,4.0
41134,4.0
41135,3.0
41136,4.0
41137,3.0
41138,4.0
41139,3.0
41140,4.0
41141,3.0
41142,2.0
41143,3.0
41144,3.0
41145,2.0
41146,3.0
41147,4.0
41148,3.0
41149,3.0
41150,2.0
41151,3.0
41152,2.0
41153,3.0
41154,2.0
41155,4.0
41156,3.0
41157,1.0
41158,2.0
41159,3.0
41160,2.0
41161,3.0
41162,2.0
41163,2.0
41164,2.0
41165,2.0
41166,3.0
41167,3.0
41168,2.0
41169,3.0
41170,4.0
41171,4.0
41172,2.0
41173,4.0
41174,4.0
41175,3.0
41176,3.0
41177,4.0
41178,2.0
41179,3.0
41180,3.0
41181,3.0
41182,4.0
41183,4.0
41184,3.0
41185,2.0
41186,3.0
41187,4.0
41188,2.0
41189,3.0
41190,3.0
41191,3.0
41192,2.0
41193,4.0
41194,4.0
41195,4.0
41196,1.0
41197,3.0
41198,3.0
41199,3.0
41200,2.0
41201,5.0
41202,4.0
41203,2.0
41204,4.0
41205,2.0
41206,3.0
41207,3.0
41208,2.0
41209,2.0
41210,3.0
41211,4.0
41212,2.0
41213,3.0
41214,4.0
41215,4.0
41216,3.0
41217,3.0
41218,3.0
41219,3.0
41220,4.0
41221,2.0
41222,2.0
41223,3.0
41224,3.0
41225,3.0
41226,2.0
41227,2.0
41228,3.0
41229,2.0
41230,3.0
41231,3.0
41232,3.0
41233,3.0
41234,3.0
41235,4.0
41236,4.0
41237,3.0
41238,3.0
41239,3.0
41240,4.0
41241,3.0
41242,2.0
41243,4.0
41244,5.0
41245,3.0
41246,2.0
41247,5.0
41248,4.0
41249,3.0
41250,4.0
41251,4.0
41252,2.0
41253,3.0
41254,5.0
41255,2.0
41256,4.0
41257,4.0
41258,3.0
41259,3.0
41260,3.0
41261,3.0
41262,3.0
41263,5.0
41264,4.0
41265,3.0
41266,4.0
41267,3.0
41268,3.0
41269,5.0
41270,3.0
41271,3.0
41272,3.0
41273,4.0
41274,3.0
41275,4.0
41276,3.0
41277,3.0
41278,3.0
41279,3.0
41280,4.0
41281,3.0
41282,4.0
41283,4.0
41284,3.0
41285,3.0
41286,3.0
41287,3.0
41288,3.0
41289,4.0
41290,3.0
41291,4.0
41292,4.0
41293,3.0
41294,3.0
41295,4.0
41296,4.0
41297,2.0
41298,2.0
41299,4.0
41300,4.0
41301,4.0
41302,3.0
41303,3.0
41304,5.0
41305,2.0
41306,3.0
41307,3.0
41308,3.0
41309,4.0
41310,4.0
41311,3.0
41312,3.0
41313,3.0
41314,3.0
41315,4.0
41316,3.0
41317,3.0
41318,2.0
41319,3.0
41320,3.0
41321,1.0
41322,3.0
41323,5.0
41324,3.0
41325,3.0
41326,3.0
41327,3.0
41328,4.0
41329,3.0
41330,3.0
41331,2.0
41332,3.0
41333,4.0
41334,2.0
41335,4.0
41336,4.0
41337,4.0
41338,4.0
41339,4.0
41340,4.0
41341,2.0
41342,4.0
41343,3.0
41344,3.0
41345,4.0
41346,4.0
41347,3.0
41348,3.0
41349,2.0
41350,3.0
41351,3.0
41352,3.0
41353,2.0
41354,2.0
41355,3.0
41356,3.0
41357,3.0
41358,4.0
41359,4.0
41360,4.0
41361,3.0
41362,2.0
41363,1.0
41364,3.0
41365,1.0
41366,3.0
41367,3.0
41368,4.0
41369,4.0
41370,4.0
41371,3.0
41372,3.0
41373,4.0
41374,4.0
41375,3.0
41376,4.0
41377,4.0
41378,4.0
41379,4.0
41380,4.0
41381,3.0
41382,4.0
41383,3.0
41384,3.0
41385,3.0
41386,4.0
41387,4.0
41388,3.0
41389,4.0
41390,2.0
41391,3.0
41392,3.0
41393,4.0
41394,2.0
41395,3.0
41396,3.0
41397,3.0
41398,4.0
41399,3.0
41400,4.0
41401,3.0
41402,3.0
41403,4.0
41404,3.0
41405,2.0
41406,3.0
41407,4.0
41408,4.0
41409,4.0
41410,3.0
41411,3.0
41412,4.0
41413,2.0
41414,2.0
41415,4.0
41416,3.0
41417,4.0
41418,4.0
41419,4.0
41420,2.0
41421,3.0
41422,2.0
41423,2.0
41424,4.0
41425,2.0
41426,3.0
41427,4.0
41428,3.0
41429,3.0
41430,2.0
41431,3.0
41432,3.0
41433,2.0
41434,2.0
41435,3.0
41436,3.0
41437,3.0
41438,2.0
41439,2.0
41440,3.0
41441,4.0
41442,4.0
41443,2.0
41444,2.0
41445,3.0
41446,4.0
41447,2.0
41448,3.0
41449,4.0
41450,4.0
41451,4.0
41452,2.0
41453,3.0
41454,3.0
41455,3.0
41456,3.0
41457,3.0
41458,3.0
41459,3.0
41460,4.0
41461,3.0
41462,3.0
41463,4.0
41464,3.0
41465,2.0
41466,4.0
41467,2.0
41468,4.0
41469,4.0
41470,2.0
41471,2.0
41472,3.0
41473,3.0
41474,2.0
41475,4.0
41476,3.0
41477,5.0
41478,3.0
41479,3.0
41480,3.0
41481,3.0
41482,2.0
41483,2.0
41484,2.0
41485,1.0
41486,3.0
41487,2.0
41488,2.0
41489,3.0
41490,2.0
41491,3.0
41492,2.0
41493,3.0
41494,3.0
41495,2.0
41496,3.0
41497,4.0
41498,4.0
41499,3.0
41500,2.0
41501,2.0
41502,2.0
41503,4.0
41504,4.0
41505,4.0
41506,4.0
41507,3.0
41508,4.0
41509,4.0
41510,3.0
41511,3.0
41512,3.0
41513,3.0
41514,2.0
41515,3.0
41516,3.0
41517,4.0
41518,3.0
41519,3.0
41520,3.0
41521,3.0
41522,2.0
41523,3.0
41524,2.0
41525,3.0
41526,2.0
41527,3.0
41528,3.0
41529,2.0
41530,2.0
41531,3.0
41532,2.0
41533,3.0
41534,5.0
41535,3.0
41536,3.0
41537,4.0
41538,4.0
41539,3.0
41540,4.0
41541,4.0
41542,4.0
41543,4.0
41544,4.0
41545,3.0
41546,4.0
41547,5.0
41548,2.0
41549,4.0
41550,3.0
41551,2.0
41552,4.0
41553,3.0
41554,4.0
41555,2.0
41556,3.0
41557,3.0
41558,4.0
41559,2.0
41560,3.0
41561,3.0
41562,4.0
41563,4.0
41564,4.0
41565,3.0
41566,3.0
41567,4.0
41568,2.0
41569,5.0
41570,3.0
41571,4.0
41572,2.0
41573,3.0
41574,3.0
41575,3.0
41576,3.0
41577,4.0
41578,4.0
41579,2.0
41580,3.0
41581,2.0
41582,3.0
41583,4.0
41584,2.0
41585,4.0
41586,3.0
41587,4.0
41588,3.0
41589,3.0
41590,3.0
41591,2.0
41592,3.0
41593,4.0
41594,3.0
41595,2.0
41596,2.0
41597,3.0
41598,3.0
41599,2.0
41600,3.0
41601,4.0
41602,2.0
41603,3.0
41604,4.0
41605,4.0
41606,3.0
41607,3.0
41608,4.0
41609,3.0
41610,2.0
41611,3.0
41612,4.0
41613,2.0
41614,3.0
41615,3.0
41616,2.0
41617,2.0
41618,2.0
41619,2.0
41620,4.0
41621,4.0
41622,3.0
41623,4.0
41624,4.0
41625,4.0
41626,4.0
41627,3.0
41628,3.0
41629,3.0
41630,4.0
41631,3.0
41632,3.0
41633,4.0
41634,2.0
41635,3.0
41636,2.0
41637,4.0
41638,2.0
41639,3.0
41640,3.0
41641,3.0
41642,3.0
41643,3.0
41644,4.0
41645,2.0
41646,4.0
41647,3.0
41648,2.0
41649,2.0
41650,4.0
41651,4.0
41652,4.0
41653,4.0
41654,4.0
41655,3.0
41656,3.0
41657,4.0
41658,3.0
41659,3.0
41660,2.0
41661,3.0
41662,4.0
41663,3.0
41664,3.0
41665,4.0
41666,4.0
41667,4.0
41668,4.0
41669,4.0
41670,3.0
41671,2.0
41672,3.0
41673,4.0
41674,3.0
41675,4.0
41676,4.0
41677,3.0
41678,2.0
41679,4.0
41680,3.0
41681,3.0
41682,3.0
41683,2.0
41684,3.0
41685,4.0
41686,3.0
41687,3.0
41688,3.0
41689,3.0
41690,4.0
41691,4.0
41692,4.0
41693,1.0
41694,4.0
41695,1.0
41696,3.0
41697,3.0
41698,3.0
41699,3.0
41700,2.0
41701,3.0
41702,2.0
41703,3.0
41704,4.0
41705,3.0
41706,2.0
41707,3.0
41708,3.0
41709,4.0
41710,4.0
41711,3.0
41712,3.0
41713,2.0
41714,3.0
41715,3.0
41716,3.0
41717,3.0
41718,3.0
41719,3.0
41720,3.0
41721,2.0
41722,3.0
41723,3.0
41724,2.0
41725,4.0
41726,3.0
41727,3.0
41728,2.0
41729,4.0
41730,3.0
41731,3.0
41732,2.0
41733,3.0
41734,2.0
41735,3.0
41736,5.0
41737,3.0
41738,3.0
41739,2.0
41740,2.0
41741,4.0
41742,4.0
41743,3.0
41744,3.0
41745,4.0
41746,4.0
41747,3.0
41748,3.0
41749,4.0
41750,3.0
41751,3.0
41752,3.0
41753,2.0
41754,3.0
41755,2.0
41756,3.0
41757,3.0
41758,1.0
41759,3.0
41760,3.0
41761,2.0
41762,2.0
41763,4.0
41764,3.0
41765,2.0
41766,4.0
41767,2.0
41768,2.0
41769,4.0
41770,2.0
41771,3.0
41772,3.0
41773,4.0
41774,4.0
41775,3.0
41776,2.0
41777,3.0
41778,3.0
41779,4.0
41780,3.0
41781,3.0
41782,2.0
41783,4.0
41784,2.0
41785,3.0
41786,3.0
41787,3.0
41788,4.0
41789,3.0
41790,3.0
41791,2.0
41792,3.0
41793,3.0
41794,4.0
41795,3.0
41796,4.0
41797,3.0
41798,3.0
41799,4.0
41800,3.0
41801,2.0
41802,3.0
41803,4.0
41804,3.0
41805,3.0
41806,3.0
41807,2.0
41808,3.0
41809,3.0
41810,5.0
41811,3.0
41812,3.0
41813,3.0
41814,3.0
41815,2.0
41816,3.0
41817,4.0
41818,3.0
41819,3.0
41820,3.0
41821,4.0
41822,4.0
41823,4.0
41824,3.0
41825,3.0
41826,2.0
41827,3.0
41828,2.0
41829,4.0
41830,3.0
41831,3.0
41832,3.0
41833,3.0
41834,3.0
41835,4.0
41836,4.0
41837,3.0
41838,3.0
41839,4.0
41840,2.0
41841,3.0
41842,2.0
41843,3.0
41844,3.0
41845,2.0
41846,2.0
41847,4.0
41848,3.0
41849,3.0
41850,4.0
41851,4.0
41852,3.0
41853,4.0
41854,3.0
41855,4.0
41856,3.0
41857,3.0
41858,4.0
41859,2.0
41860,2.0
41861,3.0
41862,4.0
41863,4.0
41864,3.0
41865,3.0
41866,4.0
41867,4.0
41868,2.0
41869,4.0
41870,3.0
41871,1.0
41872,2.0
41873,2.0
41874,2.0
41875,3.0
41876,3.0
41877,3.0
41878,2.0
41879,3.0
41880,4.0
41881,3.0
41882,4.0
41883,2.0
41884,3.0
41885,3.0
41886,2.0
41887,4.0
41888,3.0
41889,4.0
41890,5.0
41891,4.0
41892,4.0
41893,2.0
41894,4.0
41895,3.0
41896,5.0
41897,3.0
41898,3.0
41899,3.0
41900,3.0
41901,4.0
41902,3.0
41903,3.0
41904,3.0
41905,3.0
41906,2.0
41907,3.0
41908,3.0
41909,3.0
41910,3.0
41911,3.0
41912,3.0
41913,3.0
41914,3.0
41915,3.0
41916,4.0
41917,4.0
41918,2.0
41919,3.0
41920,3.0
41921,3.0
41922,4.0
41923,4.0
41924,2.0
41925,3.0
41926,2.0
41927,3.0
41928,4.0
41929,4.0
41930,3.0
41931,3.0
41932,4.0
41933,3.0
41934,3.0
41935,3.0
41936,3.0
41937,3.0
41938,3.0
41939,3.0
41940,3.0
41941,3.0
41942,4.0
41943,3.0
41944,3.0
41945,1.0
41946,3.0
41947,4.0
41948,3.0
41949,2.0
41950,4.0
41951,4.0
41952,5.0
41953,3.0
41954,4.0
41955,2.0
41956,3.0
41957,3.0
41958,3.0
41959,3.0
41960,4.0
41961,3.0
41962,4.0
41963,4.0
41964,4.0
41965,2.0
41966,3.0
41967,4.0
41968,4.0
41969,2.0
41970,4.0
41971,3.0
41972,2.0
41973,2.0
41974,4.0
41975,4.0
41976,3.0
41977,4.0
41978,4.0
41979,2.0
41980,4.0
41981,4.0
41982,4.0
41983,3.0
41984,2.0
41985,4.0
41986,3.0
41987,3.0
41988,4.0
41989,4.0
41990,3.0
41991,4.0
41992,3.0
41993,3.0
41994,3.0
41995,3.0
41996,4.0
41997,3.0
41998,4.0
41999,3.0
42000,4.0
42001,3.0
42002,4.0
42003,3.0
42004,4.0
42005,3.0
42006,2.0
42007,3.0
42008,2.0
42009,3.0
42010,2.0
42011,2.0
42012,2.0
42013,3.0
42014,4.0
42015,4.0
42016,3.0
42017,3.0
42018,2.0
42019,4.0
42020,4.0
42021,2.0
42022,6.0
42023,3.0
42024,4.0
42025,3.0
42026,3.0
42027,3.0
42028,2.0
42029,4.0
42030,3.0
42031,3.0
42032,4.0
42033,4.0
42034,5.0
42035,4.0
42036,3.0
42037,4.0
42038,3.0
42039,4.0
42040,3.0
42041,3.0
42042,3.0
42043,3.0
42044,4.0
42045,3.0
42046,3.0
42047,4.0
42048,3.0
42049,2.0
42050,4.0
42051,4.0
42052,3.0
42053,3.0
42054,2.0
42055,3.0
42056,4.0
42057,3.0
42058,3.0
42059,3.0
42060,3.0
42061,4.0
42062,4.0
42063,4.0
42064,3.0
42065,2.0
42066,3.0
42067,2.0
42068,3.0
42069,2.0
42070,3.0
42071,2.0
42072,4.0
42073,2.0
42074,2.0
42075,3.0
42076,3.0
42077,2.0
42078,3.0
42079,3.0
42080,3.0
42081,3.0
42082,2.0
42083,1.0
42084,3.0
42085,3.0
42086,3.0
42087,4.0
42088,3.0
42089,4.0
42090,3.0
42091,2.0
42092,3.0
42093,1.0
42094,3.0
42095,3.0
42096,2.0
42097,2.0
42098,2.0
42099,4.0
42100,3.0
42101,3.0
42102,4.0
42103,3.0
42104,4.0
42105,3.0
42106,4.0
42107,3.0
42108,4.0
42109,3.0
42110,2.0
42111,3.0
42112,4.0
42113,4.0
42114,3.0
42115,3.0
42116,4.0
42117,3.0
42118,4.0
42119,3.0
42120,3.0
42121,3.0
42122,2.0
42123,3.0
42124,2.0
42125,4.0
42126,4.0
42127,3.0
42128,3.0
42129,4.0
42130,4.0
42131,4.0
42132,3.0
42133,4.0
42134,3.0
42135,3.0
42136,3.0
42137,3.0
42138,2.0
42139,2.0
42140,3.0
42141,3.0
42142,3.0
42143,3.0
42144,3.0
42145,3.0
42146,2.0
42147,3.0
42148,2.0
42149,3.0
42150,3.0
42151,3.0
42152,4.0
42153,3.0
42154,3.0
42155,3.0
42156,4.0
42157,3.0
42158,3.0
42159,3.0
42160,4.0
42161,4.0
42162,4.0
42163,4.0
42164,4.0
42165,3.0
42166,3.0
42167,4.0
42168,3.0
42169,4.0
42170,2.0
42171,3.0
42172,4.0
42173,3.0
42174,3.0
42175,3.0
42176,3.0
42177,3.0
42178,3.0
42179,4.0
42180,3.0
42181,3.0
42182,3.0
42183,4.0
42184,4.0
42185,3.0
42186,3.0
42187,3.0
42188,3.0
42189,4.0
42190,4.0
42191,3.0
42192,3.0
42193,3.0
42194,3.0
42195,4.0
42196,4.0
42197,3.0
42198,3.0
42199,3.0
42200,3.0
42201,3.0
42202,3.0
42203,3.0
42204,2.0
42205,3.0
42206,4.0
42207,3.0
42208,2.0
42209,4.0
42210,2.0
42211,3.0
42212,3.0
42213,3.0
42214,3.0
42215,2.0
42216,3.0
42217,2.0
42218,3.0
42219,3.0
42220,3.0
42221,2.0
42222,3.0
42223,3.0
42224,3.0
42225,3.0
42226,2.0
42227,4.0
42228,3.0
42229,2.0
42230,3.0
42231,3.0
42232,3.0
42233,3.0
42234,2.0
42235,2.0
42236,3.0
42237,3.0
42238,4.0
42239,3.0
42240,3.0
42241,4.0
42242,2.0
42243,2.0
42244,4.0
42245,4.0
42246,3.0
42247,3.0
42248,4.0
42249,2.0
42250,3.0
42251,3.0
42252,3.0
42253,3.0
42254,3.0
42255,4.0
42256,3.0
42257,3.0
42258,3.0
42259,3.0
42260,3.0
42261,3.0
42262,1.0
42263,3.0
42264,3.0
42265,2.0
42266,2.0
42267,2.0
42268,3.0
42269,3.0
42270,3.0
42271,3.0
42272,3.0
42273,2.0
42274,3.0
42275,2.0
42276,4.0
42277,4.0
42278,3.0
42279,3.0
42280,3.0
42281,3.0
42282,4.0
42283,1.0
42284,3.0
42285,4.0
42286,3.0
42287,3.0
42288,2.0
42289,2.0
42290,3.0
42291,3.0
42292,3.0
42293,3.0
42294,2.0
42295,2.0
42296,3.0
42297,3.0
42298,4.0
42299,3.0
42300,5.0
42301,4.0
42302,3.0
42303,4.0
42304,3.0
42305,4.0
42306,2.0
42307,2.0
42308,2.0
42309,2.0
42310,2.0
42311,3.0
42312,3.0
42313,3.0
42314,4.0
42315,2.0
42316,2.0
42317,3.0
42318,2.0
42319,3.0
42320,3.0
42321,3.0
42322,3.0
42323,3.0
42324,3.0
42325,3.0
42326,3.0
42327,4.0
42328,3.0
42329,4.0
42330,2.0
42331,2.0
42332,3.0
42333,4.0
42334,2.0
42335,3.0
42336,3.0
42337,2.0
42338,2.0
42339,3.0
42340,2.0
42341,3.0
42342,3.0
42343,3.0
42344,3.0
42345,3.0
42346,3.0
42347,3.0
42348,2.0
42349,3.0
42350,3.0
42351,4.0
42352,2.0
42353,4.0
42354,3.0
42355,3.0
42356,4.0
42357,4.0
42358,3.0
42359,3.0
42360,4.0
42361,3.0
42362,2.0
42363,3.0
42364,2.0
42365,3.0
42366,2.0
42367,2.0
42368,3.0
42369,3.0
42370,3.0
42371,3.0
42372,4.0
42373,4.0
42374,3.0
42375,3.0
42376,3.0
42377,3.0
42378,4.0
42379,3.0
42380,4.0
42381,4.0
42382,4.0
42383,1.0
42384,4.0
42385,4.0
42386,2.0
42387,3.0
42388,2.0
42389,4.0
42390,3.0
42391,1.0
42392,2.0
42393,3.0
42394,2.0
42395,4.0
42396,3.0
42397,3.0
42398,4.0
42399,2.0
42400,3.0
42401,2.0
42402,4.0
42403,2.0
42404,3.0
42405,3.0
42406,3.0
42407,2.0
42408,2.0
42409,4.0
42410,3.0
42411,3.0
42412,3.0
42413,4.0
42414,4.0
42415,4.0
42416,3.0
42417,3.0
42418,3.0
42419,4.0
42420,4.0
42421,4.0
42422,2.0
42423,3.0
42424,4.0
42425,3.0
42426,4.0
42427,4.0
42428,4.0
42429,2.0
42430,3.0
42431,2.0
42432,4.0
42433,2.0
42434,2.0
42435,3.0
42436,3.0
42437,3.0
42438,3.0
42439,4.0
42440,2.0
42441,3.0
42442,2.0
42443,2.0
42444,3.0
42445,3.0
42446,4.0
42447,4.0
42448,3.0
42449,3.0
42450,3.0
42451,4.0
42452,2.0
42453,3.0
42454,4.0
42455,4.0
42456,2.0
42457,4.0
42458,3.0
42459,3.0
42460,3.0
42461,3.0
42462,3.0
42463,4.0
42464,3.0
42465,3.0
42466,4.0
42467,3.0
42468,3.0
42469,2.0
42470,2.0
42471,3.0
42472,3.0
42473,3.0
42474,3.0
42475,2.0
42476,3.0
42477,3.0
42478,3.0
42479,4.0
42480,3.0
42481,4.0
42482,3.0
42483,3.0
42484,3.0
42485,3.0
42486,3.0
42487,1.0
42488,4.0
42489,1.0
42490,2.0
42491,3.0
42492,4.0
42493,3.0
42494,3.0
42495,4.0
42496,3.0
42497,3.0
42498,2.0
42499,2.0
42500,3.0
42501,3.0
42502,2.0
42503,3.0
42504,3.0
42505,1.0
42506,1.0
42507,3.0
42508,4.0
42509,2.0
42510,3.0
42511,3.0
42512,3.0
42513,4.0
42514,4.0
42515,4.0
42516,2.0
42517,3.0
42518,3.0
42519,3.0
42520,5.0
42521,3.0
42522,3.0
42523,4.0
42524,2.0
42525,3.0
42526,3.0
42527,3.0
42528,3.0
42529,4.0
42530,3.0
42531,3.0
42532,3.0
42533,4.0
42534,3.0
42535,4.0
42536,3.0
42537,2.0
42538,3.0
42539,3.0
42540,2.0
42541,3.0
42542,1.0
42543,2.0
42544,2.0
42545,2.0
42546,3.0
42547,4.0
42548,3.0
42549,4.0
42550,3.0
42551,4.0
42552,2.0
42553,3.0
42554,4.0
42555,3.0
42556,4.0
42557,4.0
42558,4.0
42559,3.0
42560,3.0
42561,4.0
42562,4.0
42563,4.0
42564,3.0
42565,3.0
42566,3.0
42567,2.0
42568,2.0
42569,4.0
42570,2.0
42571,3.0
42572,4.0
42573,3.0
42574,3.0
42575,2.0
42576,3.0
42577,4.0
42578,2.0
42579,3.0
42580,3.0
42581,3.0
42582,3.0
42583,2.0
42584,2.0
42585,4.0
42586,2.0
42587,3.0
42588,3.0
42589,3.0
42590,4.0
42591,3.0
42592,3.0
42593,4.0
42594,3.0
42595,2.0
42596,3.0
42597,2.0
42598,4.0
42599,3.0
42600,3.0
42601,3.0
42602,2.0
42603,3.0
42604,3.0
42605,3.0
42606,3.0
42607,3.0
42608,3.0
42609,3.0
42610,4.0
42611,4.0
42612,2.0
42613,2.0
42614,3.0
42615,3.0
42616,4.0
42617,3.0
42618,3.0
42619,4.0
42620,3.0
42621,3.0
42622,4.0
42623,3.0
42624,2.0
42625,4.0
42626,1.0
42627,4.0
42628,4.0
42629,3.0
42630,3.0
42631,2.0
42632,4.0
42633,3.0
42634,2.0
42635,3.0
42636,3.0
42637,4.0
42638,3.0
42639,3.0
42640,4.0
42641,3.0
42642,2.0
42643,4.0
42644,2.0
42645,3.0
42646,4.0
42647,3.0
42648,2.0
42649,3.0
42650,3.0
42651,4.0
42652,3.0
42653,2.0
42654,3.0
42655,4.0
42656,5.0
42657,3.0
42658,4.0
42659,2.0
42660,4.0
42661,2.0
42662,2.0
42663,3.0
42664,4.0
42665,4.0
42666,3.0
42667,2.0
42668,4.0
42669,3.0
42670,2.0
42671,3.0
42672,4.0
42673,3.0
42674,3.0
42675,4.0
42676,3.0
42677,3.0
42678,2.0
42679,3.0
42680,3.0
42681,3.0
42682,2.0
42683,3.0
42684,3.0
42685,3.0
42686,3.0
42687,3.0
42688,2.0
42689,2.0
42690,4.0
42691,4.0
42692,4.0
42693,3.0
42694,3.0
42695,2.0
42696,3.0
42697,4.0
42698,3.0
42699,5.0
42700,4.0
42701,3.0
42702,2.0
42703,4.0
42704,3.0
42705,3.0
42706,3.0
42707,3.0
42708,3.0
42709,4.0
42710,3.0
42711,3.0
42712,3.0
42713,3.0
42714,4.0
42715,3.0
42716,3.0
42717,3.0
42718,4.0
42719,4.0
42720,1.0
42721,3.0
42722,4.0
42723,4.0
42724,3.0
42725,4.0
42726,3.0
42727,4.0
42728,3.0
42729,4.0
42730,3.0
42731,4.0
42732,3.0
42733,4.0
42734,3.0
42735,3.0
42736,4.0
42737,3.0
42738,3.0
42739,3.0
42740,4.0
42741,4.0
42742,4.0
42743,4.0
42744,3.0
42745,3.0
42746,4.0
42747,3.0
42748,3.0
42749,4.0
42750,3.0
42751,3.0
42752,3.0
42753,3.0
42754,4.0
42755,3.0
42756,3.0
42757,3.0
42758,2.0
42759,4.0
42760,3.0
42761,3.0
42762,2.0
42763,3.0
42764,3.0
42765,4.0
42766,3.0
42767,3.0
42768,3.0
42769,4.0
42770,3.0
42771,3.0
42772,3.0
42773,3.0
42774,4.0
42775,4.0
42776,3.0
42777,3.0
42778,4.0
42779,3.0
42780,3.0
42781,4.0
42782,2.0
42783,3.0
42784,4.0
42785,3.0
42786,4.0
42787,3.0
42788,3.0
42789,2.0
42790,4.0
42791,3.0
42792,3.0
42793,3.0
42794,4.0
42795,4.0
42796,3.0
42797,3.0
42798,2.0
42799,4.0
42800,2.0
42801,3.0
42802,2.0
42803,2.0
42804,3.0
42805,2.0
42806,3.0
42807,4.0
42808,3.0
42809,3.0
42810,4.0
42811,3.0
42812,4.0
42813,4.0
42814,4.0
42815,3.0
42816,3.0
42817,2.0
42818,3.0
42819,3.0
42820,3.0
42821,3.0
42822,4.0
42823,2.0
42824,3.0
42825,4.0
42826,3.0
42827,3.0
42828,3.0
42829,3.0
42830,3.0
42831,1.0
42832,3.0
42833,3.0
42834,1.0
42835,2.0
42836,4.0
42837,2.0
42838,2.0
42839,2.0
42840,3.0
42841,2.0
42842,3.0
42843,4.0
42844,4.0
42845,2.0
42846,4.0
42847,4.0
42848,2.0
42849,3.0
42850,3.0
42851,3.0
42852,3.0
42853,4.0
42854,3.0
42855,3.0
42856,4.0
42857,4.0
42858,3.0
42859,2.0
42860,3.0
42861,2.0
42862,4.0
42863,2.0
42864,1.0
42865,4.0
42866,2.0
42867,4.0
42868,3.0
42869,3.0
42870,3.0
42871,4.0
42872,3.0
42873,2.0
42874,4.0
42875,4.0
42876,3.0
42877,2.0
42878,3.0
42879,3.0
42880,3.0
42881,3.0
42882,2.0
42883,4.0
42884,2.0
42885,3.0
42886,3.0
42887,4.0
42888,4.0
42889,4.0
42890,3.0
42891,4.0
42892,3.0
42893,4.0
42894,4.0
42895,4.0
42896,3.0
42897,4.0
42898,3.0
42899,4.0
42900,3.0
42901,4.0
42902,3.0
42903,4.0
42904,3.0
42905,4.0
42906,3.0
42907,3.0
42908,3.0
42909,2.0
42910,3.0
42911,4.0
42912,2.0
42913,3.0
42914,3.0
42915,3.0
42916,3.0
42917,2.0
42918,3.0
42919,3.0
42920,4.0
42921,3.0
42922,1.0
42923,3.0
42924,3.0
42925,3.0
42926,2.0
42927,3.0
42928,4.0
42929,4.0
42930,2.0
42931,3.0
42932,5.0
42933,3.0
42934,4.0
42935,4.0
42936,2.0
42937,4.0
42938,4.0
42939,3.0
42940,1.0
42941,2.0
42942,2.0
42943,3.0
42944,3.0
42945,3.0
42946,3.0
42947,2.0
42948,2.0
42949,2.0
42950,3.0
42951,2.0
42952,3.0
42953,3.0
42954,4.0
42955,3.0
42956,2.0
42957,4.0
42958,2.0
42959,2.0
42960,4.0
42961,3.0
42962,1.0
42963,3.0
42964,3.0
42965,2.0
42966,3.0
42967,4.0
42968,2.0
42969,2.0
42970,3.0
42971,3.0
42972,3.0
42973,3.0
42974,4.0
42975,3.0
42976,2.0
42977,3.0
42978,4.0
42979,3.0
42980,3.0
42981,4.0
42982,2.0
